CODIGO,REFERENCIA,BARRA,DESCRICAO,SERVICO,PRODUTO,TIPO,UNIDADE,CODCAT,CATEGORIA,CODMAR,MARCA,QUANT_MINI,QUANT_ATUA,QUANT_MAX,QUANT_UNID,P_CUSTO,P_VENDA,MENSAGEM,IPI,COD_SIT,COD_IPI,AL_IPI,CLAS_FIS,AL_ICMS,FOTO,OBS,IMPRESSO,PECA,QUANTIDADE,GRUPO,M3,QUANTIDADE,COMPRADO,DESCONTO,DATA,ENTANT,SAIANT,SALDOANT,ENTRADA,SAIDA,SALDO,MARGEM,AVISOMIN,AVISOZER,FALTA,MAIS_VEND,MAIS_QUAN,PRAZO,MARGEM2,ATACADO,MARGEM3,FOTO1,FOTO2,LOCALIZA,VENZER,VENCIMENTO,LUCRO,TOT_CUSTO,LUCROP,BLOQUEARD,LIMITED,COMISSAO,DESC_NCM,ORIG_PROD,CODI_IPI,CODI_PIS,CODI_COFI,TRIB_NACI,TRIB_IMPO,TRIB_ESTA,TRIB_MUNI,CFOP_VEND,CFOP_DESC,ICMS_ST_S,ICMS_ST_N,ICMS_REDU,PROD_ST,D_ORIGEM,D_PIS,D_COFINS,D_IPI,D_CSOSN,CODI_CSOSN,CODI_CEST,CODI_ESPEG,DESC_GRUPE,PROD_CONT,GTIN,DESC_ANP,BC_ST,VAL_ST,EPARALELO
605,,,LAMPADA TH8,False,True,PRODUTO,UNI,6,LAMPADA,0,,0.0,5.0,0.0,0.0,30.0,75.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,150.0,True,True,0.0,60.0,1.0,0.0,0.0,0.0,0.0,,,,True,,32.0,28.0,114.29,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
606,,,PRETINHO PNEU,False,True,PRODUTO,UNI,2,INTERNO,0,,0.0,3.0,0.0,0.0,15.83,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
607,,,COXIM SILENCIOSO INTERMEDIARIO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,7.0,0.0,0.0,7.67,20.45,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,166.67,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
608,,,PNEU 205/50/17 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,364.5,467.18,,,,,0.0,,0,,,False,0,,,,,False,0,2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0,28.17,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
609,,,BOMBA DIREÇÃO HIDRAULICA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-1.0,0.0,0.0,720.0,1089.22,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0,51.28,True,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-4.0
610,,,PNEU 215/60/17 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,389.0,515.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,32.39,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
611,,,SERVO FREIO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-1.0,0.0,0.0,414.91,441.3,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,6.36,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,4.0
612,,,PIVO SUSPENSAO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,24.0,0.0,0.0,53.1,61.9,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,16.58,True,True,0.0,305.0,4.0,0.0,0.0,0.0,0.0,,,,True,,43.85,261.15,16.79,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
613,,,ARCO DE SERRA,False,True,PRODUTO,UN,8,USO E CONSUMO,0,,0.0,1.0,0.0,0.0,37.6,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
614,,,SERRA MANUAL,False,True,PRODUTO,UN,8,USO E CONSUMO,0,,0.0,6.0,0.0,0.0,12.8,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
615,,,TAMPA COMBUSTIVEL C/ CHAV,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,44.58,50.9,,,,,0.0,,0,,,False,0,,,,,False,0,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,14.17,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
616,,,SUPORTE TUBO REFRIGERAÇÃO FLUXO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,55.0,110.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
617,,,ANEL SINCRONIZADO INTERNO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,125.0,140.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,12.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
618,,,ANEL SINCRONIZADO EXTERNO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,125.0,140.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,12.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
619,,,ANEL SINCRONIZADO 1 E MAR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,183.94,210.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,14.17,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
620,,,TAMPA CUBO RODA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,0.0,15.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
621,,,CALOTA GRAXA CUBO RODA TRAS,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,12.62,15.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,18.86,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
622,,,AGUA DESMINERALIZADA,False,True,PRODUTO,LTR,4,LUBRIFICANTE,0,,0.0,-31.0,0.0,0.0,3.96,9.97,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,151.89,True,True,0.0,810.0,81.0,0.0,0.0,0.0,0.0,,,,True,,527.82,282.18,187.05,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,64.0
623,,,LIMPA SISTEMA DE ARREFECIMENTO,False,True,PRODUTO,UNI,4,LUBRIFICANTE,0,,0.0,1.0,0.0,0.0,5.0,30.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,500.0,True,True,0.0,910.0,28.0,0.0,0.0,0.0,0.0,,,,True,,466.18,443.82,105.04,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,7.0
624,,,JUNTA FLANGE BOMBA COMB,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,20.66,37.55,,,,,0.0,,0,,,False,0,,,,,False,0,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,81.74,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
625,,,FLANGE BOMBA COMBUSTIVEL,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,67.3,103.58,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,53.91,True,True,0.0,75.0,1.0,0.0,0.0,0.0,0.0,,,,True,,26.27,48.73,53.91,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
626,,,BIELETA ESTABILIZADORA DIANT,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,26.22,43.89,,,,,0.0,,0,,,False,0,,,,,False,0,2026-01-05,0.0,0.0,0.0,0.0,0.0,0.0,67.41,True,True,-1.0,140.0,2.0,0.0,0.0,0.0,0.0,,,,True,,68.32,71.68,95.31,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
627,,,KIT ANEL ORING,False,True,PRODUTO,KT,8,USO E CONSUMO,0,,0.0,1.0,0.0,0.0,120.0,0.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
628,,,PNEU 165/70/14 IMPORT,False,True,PRODUTO,UN,5,PNEU,0,,0.0,0.0,0.0,0.0,332.96,438.28,,,,,0.0,,0,,,False,0,,,,,False,0,2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,31.63,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
629,,,JOGO JUNTA COLETOR ADMISSAO,False,True,PRODUTO,JG,3,PEÇA,0,,0.0,0.0,0.0,0.0,402.07,511.07,,,,,0.0,,0,,,False,0,,,,,False,0,2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,27.11,True,True,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
630,,,SENSOR TEMPERATURA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,3.0,0.0,0.0,88.57,102.4,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,15.62,True,True,0.0,1278.0,15.0,0.0,0.0,0.0,0.0,,,,True,,462.32,815.68,56.68,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
631,,,LAMPADA TH4,False,True,PRODUTO,UN,6,LAMPADA,0,,0.0,4.0,0.0,0.0,12.5,45.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,260.0,True,True,0.0,1080.0,30.0,0.0,0.0,0.0,0.0,,,,True,,692.5,387.5,178.71,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
632,,,LAMPADA TH7,False,True,PRODUTO,UNI,6,LAMPADA,0,,0.0,10.0,0.0,0.0,12.5,40.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,220.0,True,True,0.0,385.0,14.0,0.0,0.0,0.0,0.0,,,,True,,210.0,175.0,120.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,4.0
633,,,SENSOR OLEO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-1.0,0.0,0.0,44.0,60.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,36.36,True,True,0.0,295.0,1.0,0.0,0.0,0.0,0.0,,,,True,,251.0,44.0,570.45,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
634,,,CIRCUITO LANTERNA TRAS,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,59.43,76.82,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-04,0.0,0.0,0.0,0.0,0.0,0.0,29.26,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
635,,,LANTERNA TRASEIRA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,2.0,0.0,0.0,297.11,363.37,,,,,0.0,,0,,,False,0,,,,,False,0,2025-11-06,0.0,0.0,0.0,0.0,0.0,0.0,22.3,True,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
636,,,JUNTA CANO AGUA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,2.93,9.07,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,209.6,True,True,0.0,80.0,2.0,0.0,0.0,0.0,0.0,,,,True,,73.54,6.46,1138.39,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
637,,,JUNTA COLETOR ADMISSÃO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,20.88,41.76,,,,,0.0,,0,,,False,0,,,,,False,0,2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,True,0.0,30.0,1.0,0.0,0.0,0.0,0.0,,,,True,,2.22,27.78,7.99,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
638,,,JUNTA DESCARGA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,4.53,10.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,120.75,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
639,,,PINO TENSIONADOR CORRENTE,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,98.75,124.87,,,,,0.0,,0,,,False,0,,,,,False,0,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,26.45,True,True,0.0,98.69,1.0,0.0,0.0,0.0,0.0,,,,True,,-4.12,102.81,-4.01,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
640,,,MANGUEIRA RETORNO RESERVATORIO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,131.24,153.83,,,,,0.0,,0,,,False,0,,,,,False,0,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,17.21,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
641,,,EIXO TRASEIRO (REMANUFATURADO),False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,700.0,900.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0,28.57,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
642,,,HASTE BRAÇO LIMPADOR PARABRISA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-2.0,0.0,0.0,134.34,403.02,,,,,0.0,,0,,,False,0,,,,,False,0,2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,200.0,True,True,-1.0,290.0,2.0,0.0,0.0,0.0,0.0,,,,True,,190.0,100.0,190.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
643,,,EMBLEMA CALOTA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-4.0,0.0,0.0,25.71,32.83,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,27.69,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
644,,,SUPORTE CARDAN C/ROLAMENTO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,429.0,495.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0,15.38,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
645,,,BUCHA FEIXO MOLA(NYLON),False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,34.03,45.37,,,,,0.0,,0,,,False,0,,,,,False,0,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,33.33,True,False,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
646,,,KIT CORRENTE COMANDO,False,True,PRODUTO,KT,3,PEÇA,0,,0.0,0.0,0.0,0.0,218.0,310.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,42.2,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
647,,,CANO BLOCO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,14.7,25.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0,70.07,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
648,,,EIXO COMANDO VALVULA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,232.97,344.77,,,,,0.0,,0,,,False,0,,,,,False,0,2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,47.99,True,True,0.0,630.0,2.0,0.0,0.0,0.0,0.0,,,,True,,158.4,471.6,33.59,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
649,,,FLANGE CABECOTE LATERAL,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,48.43,60.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0,23.89,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
650,,,TENSOR MICRO V,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,1.0,0.0,0.0,313.14,412.19,,,,,0.0,,0,,,False,0,,,,,False,0,2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,31.63,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
651,,,SELO MOTOR,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,1.6,2.78,,,,,0.0,,0,,,False,0,,,,,False,0,2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,73.91,True,True,0.0,200.0,7.0,0.0,0.0,0.0,0.0,,,,True,,159.05,40.95,388.4,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-5.0
652,,,ARRUELA ENCOSTO,False,True,PRODUTO,JG,3,PEÇA,0,,0.0,-1.0,0.0,0.0,53.01,85.54,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,61.36,True,True,0.0,70.0,1.0,0.0,0.0,0.0,0.0,,,,True,,48.31,21.69,222.73,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,10.0
653,,,TRAVA ALTA RESISTENCIA P/PARAFUSOS E PRISIONEIROS,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,2.0,0.0,0.0,13.24,27.27,,,,,0.0,,0,,,False,0,,,,,False,0,2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,105.97,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
654,,,PNEU 265/70/16 IMPORT,False,True,PRODUTO,UNI,5,PNEU,0,,0.0,0.0,0.0,0.0,689.75,740.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
655,,,CALCO INFERIOR CAIXA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,85.8,120.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,39.86,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
656,,,COXIM MANCAL C/ROLAMENTO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,141.86,170.0,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,19.84,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
657,,,CHICOTE MACHO 3 VIAS,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,1.0,0.0,0.0,45.0,90.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
